Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Poland,POL,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,,,,,,,,,,,,,,,,,192228,211816,514766,2241000,3188021.66666667,6307103.25,7048888.24997923,6435964.99997657,8289167.9999634,14272741.6666343,19228947.3333334,41299853.5,72805300.4166666,231564732.416667,2385450000,812241300,634991800,1376737500,2844890400,2323134000,4567193400,6673358500,10068233800,8783177800,5615128900,6320981600,8123346400,9606015300,2548000000,762000000,2174000000,2888000000,2984000000,-4186000000,-159000000,3136000000,-619000000,-1747000000,-1575000000,-3690000000,-6274000000,-617000000,-6138000000,-7825000000,-6990000000
Poland,POL,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6455.95969238353,6897.49454814261,7335.1346722179,7675.29812543225,8039.92337627481,8509.99730074903,8628.02274692636,8806.44014551589,9064.27855180456,9309.54686220619,9778.85233404538,10347.3974667103,10941.4328069743,11588.4160059752,11754.5877061484,12163.4442301249,12733.7469614033,12886.4810858692,13086.5770534312,13482.7480270252,14070.9294025513,14473.4164828074,15139.979410872,15950.69092571,16702.9064615619,16416.2945558876
Poland,POL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4224879816893,2.16620266545759,1.73809266494677,1.25503747466331,0.958411336872553,1.08317045552445,0.813002853127371,0.796515535466518,0.47673671908258,0.411708417814941,0.613529713974474,0.777242738478665,0.565156618429444,0.60120864564281,1.44607009065459,1.1810928352927,1.60616547581545,1.37174941858737,2.0490707418454,1.16516205837621,1.62310242195406,1.97078092564819,1.42804815120878,0.991651489817967,0.812636832148009,0.717581436324743,0.690835689185381,0.842814864937971,0.80187588935792,0.69182493301472,
Poland,POL,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62678860800,90485640500,128590833800,174274822900,251822867900,345060000000,431897000000,522582000000,607103000000,674530000000,748483000000,781548000000,812214000000,847152000000,933091000000,990530000000,1069431000000,1187508000000,1285571000000,1372025000000,1446844000000,1565251000000,1623442000000,1646724000000,1711244000000,1801112000000,1863487000000,1989835000000,2121555000000,2287738000000,2317089000000
Poland,POL,Adjusted net savings. excluding particulate emission damage (% of GNI),NY.ADJ.SVNX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12650805240186,8.65533165509148,8.478353576218,8.34076521903172,6.81644932380416,5.78643372414025,4.68435747972878,3.15516321247155,3.83297190161862,2.79688988166051,6.00498327264407,6.29328008008917,8.08054444239351,8.63573523558898,7.42664524093977,7.28251848697225,8.92399165894834,8.31775021249172,8.48511596285371,9.1697215768174,10.5873237304391,9.7776066352149,10.4274151396224,10.4449381232395,11.1760718040892,
Poland,POL,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337603694268661,0.233360589653576,0.153018496727262,0.112178770048267,0.071098522945554,0.083926080499366,0.072524098151949,0.065041935610526,0.039260931730146,0.026802629084105,0.095606641186131,0.159480562863482,0.109962556221754,0.11518384145026,0.228576040837347,0.180992890065046,0.204811765066281,0.184617962843521,0.347778093972018,0.189593843670676,0.22458379943508,0.285063222858033,0.2172256924036,0.180321343574618,0.137805720768102,0.096844943188155,0.080489307274565,0.104036688342382,0.129192258107317,0.098905968302678,
Poland,POL,Services. value added (current LCU),NV.SRV.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169584000000,218766000000,273270000000,325720000000,367586000000,425407000000,455352000000,478054000000,491722000000,526187000000,557889000000,600890000000,659850000000,719713000000,777873000000,814140000000,864121000000,911750000000,942688000000,968080000000,1012640000000,1048840000000,1126223000000,1202449000000,1316885000000,1331415000000
Poland,POL,Manufacturing. value added (constant LCU),NV.IND.MANF.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102662600000,101565400000,101003900000,101209300000,103914200000,104064800000,102812300000,105359300000,118019000000,133304100000,139680600000,162716900000,185616300000,201137000000,204770200000,221935000000,239407400000,245707100000,246107000000,266527000000,287347800000,301530200000,307897500000,328358700000,345160100000,
Poland,POL,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16049382716049,-1.41399454036495,-3.87900846182991,-4.84184726479691,-5.92783123063466,-6.4919310124612,-3.78210935220869,-3.56113044099215,-2.74531607078777,-2.9747366548386,-1.30738089709549,-2.3288084972289,-3.79887967070538,-5.27602131659784,-0.983291120788615,-2.17100115838335,-2.1627841157744,-0.762330899410019,1.4409822168135,0.968827356005339,2.75613065706075,3.76879473803681,3.76754856558458,3.0626592287261,4.70670155411153,6.76245064388981
Poland,POL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32643711340.2062,35353288082.7862,37183545268.8074,45328595269.6093,40963676237.0497,46823588964819,51902098243.7285,57159803921.5686,72646370625.5946,87338145231846,105961366094885,130339327146172,165245854257741,201783579611489,163328418960931,191354094119988,223969218307007,220604022723783,239681073213947,256155967665.24,234563735243401,245412650907984,285162596247982,324493308861132,330913495034999,330554687976794
Poland,POL,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67936435799234,7.25628803703087,4.91652211544347,5.55367036818065,3.97782332133664,2.04818043303494,3.91956663913126,1.45027531754548,4.39676460357563,1.86084630244414,4.7950092239972,5.70461417624395,6.66346016899175,3.37408008363766,2.93682653440477,2.78250638943645,0.44682222475933,0.305153086716018,2.55910853413464,3.79905500883989,4.00131280015886,4.6949913594315,4.51252327372463,3.93156172523679,-3.02564849649742
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.65232974910394,2.91318561569197,3.24558240173098,2.90294627383016,3.05503731343284,3.01579703207276,2.94140353586042,2.76269185360094,2.59205508117047,1.81712151049282,2.61248574350627,2.25165022520211,2.23099944320713,2.46918731544486,2.27323210335054,1.95550705469987,1.96791940080864,2.03130669657497,2.01908131442398,1.90113577122386,1.83033658531361,1.90563800121799,1.90063864932514,1.90804203657513,1.8732410064926,1.92612986992008,1.92004479241445,2.00203282841042,1.75213971068109,1.79741622783841,1.83191829941583,1.78980879105013,1.80271300114202,1.7803226284429,1.90704645275601,2.13740711293912,1.93846267776486,1.89493098674011,2.04957212987643,1.97574634857663,2.21735066133432
Poland,POL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.009645190624,227.384652205914,399.283674893658,517.741811845554,681.131761020643,955.841788900726,2492.48836327396,6534.93448528243,16227.0719359574,20606.063798754,25147.0574982842
Poland,POL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77680595953057,5.23100299559565,7.08092181110801,7.71712965489606,6.61962630029354,7.89769280750149,8.86041363394845,10.259810999245,11.0208101804332,11.0291772603821,10.9076936554083,10.6212569418825,10.1128829632597,
